,flight_id,date,origin,destination,airline_code,GCD,actual_distance,mean_latitude,actual_latitude,geta,zeta_1,zeta_2,z_score_dist,rolling_geta_30D,rolling_zeta_1_30D,rolling_zeta_2_30D,pre_footprint_first_30D,pre_footprint_business_30D,pre_footprint_premium_economy_30D,pre_footprint_economy_30D,post_footprint_first_30D,post_footprint_business_30D,post_footprint_premium_economy_30D,post_footprint_economy_30D,actual_footprint_first_30D,actual_footprint_business_30D,actual_footprint_premium_economy_30D,actual_footprint_economy_30D
75,786817115,2023-01-19,ICN,LHR,KE503,8863.736032710949,10921.971318898592,44.4698505,43.90320177251801,1.2322085493737496,1.2322085493737496,0.9872576875993324,0.42353391222070047,1.2328928306791762,1.2328928306791762,0.9908602050269089,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9153.967772483735,7491.203113483097,3666.557633222253,2832.0819214422463,9138.789338410334,7478.78439469577,3660.494883703163,2827.4033416213265
76,786828506,2023-01-19,ICN,LHR,KE907,8863.736032710949,10935.3546866192,44.4698505,43.884819495308,1.2337184508048409,1.2337184508048409,0.9868443226564928,0.42751770777186504,1.2328072955159979,1.2328072955159979,0.9904098903484617,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9152.046616533251,7489.631258614519,3665.7902624079406,2831.489746951827,9148.82212992921,7486.993042302122,3664.502299860986,2830.495835598025
86,787000423,2023-01-20,ICN,LHR,KE907,8863.736032710949,10881.300792404512,44.4698505,43.9507360181528,1.2276201313134656,1.2276201313134656,0.9883265970986972,0.4114276123795063,1.2329085349925362,1.2329085349925362,0.9900137161604652,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9151.668534125054,7489.321918462358,3665.6392442642127,2831.373207345892,9107.798036057258,7453.427874588706,3648.11597145645,2817.8506248448803
100,787222897,2023-01-21,ICN,LHR,KE503,8863.736032710949,11003.883082310173,44.4698505,43.81701219523601,1.2414497726129448,1.2414497726129448,0.9853195300316112,0.4479163939307888,1.2330729029691399,1.2330729029691399,0.9895567112343019,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9151.590741623635,7489.258270052105,3665.608171463929,2831.3492286913342,9201.833519115746,7530.365997091106,3685.6767354281083,2846.835993912625
95,787216229,2023-01-21,ICN,LHR,KE907,8863.736032710949,10991.07687882122,44.4698505,43.8772355348711,1.240004986414248,1.240004986414248,0.9866737810344358,0.44410440149722236,1.232379694624629,1.232379694624629,0.9898450042542883,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9147.275461915746,7485.727586654741,3663.884511444244,2830.0190927586473,9194.843292438161,7524.646720718537,3682.8846164767774,2844.681335973654
118,787536347,2023-01-23,ICN,LHR,KE907,8863.736032710949,10949.725997551754,44.4698505,43.77391254304217,1.235339811242417,1.235339811242417,0.9843503418803302,0.4317955820522942,1.2337709754394568,1.2337709754394568,0.9892036128007442,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9155.7613215462,7492.670562716023,3667.2740337852724,2832.6347625595117,9154.075910280842,7491.291589862549,3666.600826899166,2832.115253689366
119,787542145,2023-01-23,ICN,LHR,OZ521,8863.736032710949,10912.675869826451,44.4698505,43.63894771593071,1.2311598438349298,1.2311598438349298,0.9813153681713122,0.4207669577864552,1.2308448902327846,1.2308448902327846,0.9871755394771015,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9128.47819909696,7470.348007984827,3656.3762865796957,2824.2250501000162,9115.287487415651,7459.555607518303,3651.1074966297183,2820.159163118704
129,787717529,2023-01-24,ICN,LHR,OZ521,8863.736032710949,10975.893824947798,44.4698505,43.7425355814279,1.2382920457515985,1.2382920457515985,0.983644763578144,0.43958489760726355,1.2308973824998088,1.2308973824998088,0.9861988442594699,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9126.203316116173,7468.486740091454,3655.4676259345283,2823.5238432721308,9174.018370670738,7507.608148363372,3674.566480111721,2838.2622904856835
128,787710558,2023-01-24,ICN,LHR,KE907,8863.736032710949,11000.621620987393,44.4698505,44.014959786601295,1.2410818170115203,1.2410818170115203,0.9897708063264412,0.4469455624196753,1.2338916551166077,1.2338916551166077,0.9888302842684047,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9155.605622834151,7492.543172860711,3667.2118427656305,2832.5867702008263,9211.476548153552,7538.255748122039,3689.5284680494597,2849.8083480336536
139,787880810,2023-01-25,ICN,LHR,KE907,8863.736032710949,10902.210481587572,44.4698505,43.911667951228885,1.2299791466435583,1.2299791466435583,0.9874480677921076,0.4176517503156883,1.2344052381091013,1.2344052381091013,0.9888974644154073,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9159.594417814527,7495.806732390109,3668.8050943969956,2833.8162709263115,9122.82329680918,7465.721269749371,3654.1175386772475,2822.481990730061
140,787904353,2023-01-25,ICN,LHR,OZ521,8863.736032710949,10905.223269181684,44.4698505,43.74652194176433,1.2303190470628615,1.2303190470628615,0.983734405443174,0.4185485597036234,1.2319537629643502,1.2319537629643502,0.9858339755907091,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9133.026138857133,7474.0690496067855,3658.192878427082,2825.6269008499557,9115.347847563035,7459.604993093432,3651.131606393132,2820.1777684482236
148,788082789,2023-01-26,ICN,LHR,KE907,8863.736032710949,10987.798941713663,44.4698505,43.8395125168414,1.2396351720272378,1.2396351720272378,0.9858254980380784,0.443128665678055,1.2342233903348276,1.2342233903348276,0.9884453012646861,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9156.983298962015,7493.670362419873,3667.762130446249,2833.0114232118303,9189.791316260924,7520.513285664434,3680.8666964468925,2843.1241217258403
147,788080774,2023-01-26,ICN,LHR,KE503,8863.736032710949,10954.88428369322,44.4698505,43.71885481010869,1.2359217651862653,1.2359217651862653,0.983112250627168,0.43333103694010733,1.234110165344732,1.234110165344732,0.988800837973854,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9157.13997435238,7493.798551375626,3667.8247115822874,2833.059716620508,9155.10547410668,7492.133960265507,3667.0120674500545,2832.4326050390914
156,788247309,2023-01-27,ICN,LHR,KE907,8863.736032710949,10953.656032744437,44.4698505,43.93540942895113,1.2357831948425353,1.2357831948425353,0.9879819458568032,0.43296542637275054,1.2345417304343813,1.2345417304343813,0.9882911951925327,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9158.908734961806,7495.245719146973,3668.5312108484377,2833.604916978811,9167.232409631306,7502.055998422021,3671.8559513556306,2836.170595108473
174,788640838,2023-01-29,ICN,LHR,KE907,8863.736032710949,10967.965289012833,44.4698505,43.99418820073813,1.237397554319802,1.237397554319802,0.9893037126521964,0.43722482898744025,1.2346107006792788,1.2346107006792788,0.988274014673881,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9159.371124758234,7495.624038071324,3668.715904045534,2833.7474433791303,9182.882537056606,7514.860648133628,3678.107110207895,2840.994569044964
198,788992914,2023-01-31,ICN,LHR,OZ521,8863.736032710949,10924.18606193917,44.4698505,43.80876884418237,1.2324584150096851,1.2324584150096851,0.9851341605967928,0.4241931695658038,1.2317494234766642,1.2317494234766642,0.9855715293222672,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9130.807749221585,7472.254003541337,3657.30678302152,2824.943107453771,9134.873731833832,7475.580716587721,3658.9308658490254,2826.1964003896487
205,789146672,2023-02-01,ICN,LHR,KE907,8863.736032710949,10881.013493143844,44.4698505,44.13570334437341,1.2275877184280175,1.2275877184280175,0.9924859842821688,0.41134209268518157,1.2347573771866747,1.2347573771866747,0.9883282093043187,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9160.607377849112,7496.635517872952,3669.209702865356,2834.128504346063,9119.372207820472,7462.897651485881,3652.7390639277805,2821.4182317662116
225,789532455,2023-02-03,ICN,LHR,KE907,8863.736032710949,10933.306577709422,44.4698505,44.06808931920772,1.2334873847056005,1.2334873847056005,0.9909655378582332,0.42690805201604887,1.2343988942487418,1.2343988942487418,0.9885360980532113,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9158.535425793745,7494.940284373106,3668.382099288696,2833.489848669906,9158.672390686046,7495.052346557715,3668.4368074246545,2833.532066541539
237,789755398,2023-02-04,ICN,LHR,KE503,8863.736032710949,10938.087270249507,44.4698505,44.13567381836894,1.234026738824726,1.234026738824726,0.9924853203266096,0.4283311095057831,1.2346401151687174,1.2346401151687174,0.988852867043139,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9161.207301638842,7497.126364610003,3669.449331515459,2834.313424036932,9167.071265344912,7501.924153096787,3671.791585200326,2836.1209242133764
236,789750616,2023-02-04,ICN,LHR,OZ521,8863.736032710949,10935.777581064242,44.4698505,44.11046880788988,1.233766161436507,1.233766161436507,0.99191853158782,0.4276435897653918,1.2318282003136665,1.2318282003136665,0.9855229327972145,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9131.259286241895,7472.623442921591,3657.4871412745188,2825.082288609179,9163.489441398715,7498.99356986808,3670.36089074909,2835.016867684506
235,789742385,2023-02-04,ICN,LHR,KE907,8863.736032710949,10996.503945997909,44.4698505,44.16192240110423,1.240617264031345,1.240617264031345,0.9930755760265988,0.4457198638028026,1.2343554890324018,1.2343554890324018,0.9886517856629743,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9158.537792629213,7494.942220874852,3668.3830446780894,2833.4905782200435,9217.635323768875,7543.294746352756,3691.9884789912617,2851.7067206309903
246,789907449,2023-02-05,ICN,LHR,KE907,8863.736032710949,10984.833191439056,44.4698505,43.97781652329397,1.23930057832277,1.23930057832277,0.9889355603588992,0.4422458577782428,1.234613446632022,1.234613446632022,0.9890107997945942,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9161.453460464198,7497.327767285295,3669.547655182632,2834.3892996975883,9195.926244315295,7525.532772254375,3683.3171819140653,2845.015143583509
260,790104951,2023-02-06,ICN,LHR,OZ521,8863.736032710949,10946.45952866727,44.4698505,43.89238841475603,1.2349712906916663,1.2349712906916663,0.987014526049644,0.4308232599520813,1.2320219964259504,1.2320219964259504,0.9861624926762751,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9134.419813293442,7475.2093286910385,3658.749556341131,2826.0564851577383,9158.554059855942,7494.955530423993,3668.3895423260383,2833.4955924078267
267,790298724,2023-02-07,ICN,LHR,KE907,8863.736032710949,10946.321108142476,44.4698505,43.82859092613065,1.2349556741926773,1.2349556741926773,0.9855799026383202,0.43078205664045033,1.2348087437858033,1.2348087437858033,0.9890076648181069,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9162.889854801466,7498.502999015784,3670.121396784393,2834.832051929387,9154.532139876927,7491.664868622981,3666.7830595162386,2832.255881277932
268,790303898,2023-02-07,ICN,LHR,OZ521,8863.736032710949,10932.305246343636,44.4698505,43.94477858803365,1.2333744152577184,1.2333744152577184,0.9881926315006084,0.42660998806656064,1.2322901140864702,1.2322901140864702,0.9862399502556722,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9136.612402563402,7477.00326536646,3659.625346259757,2826.7323258844167,9149.998176823514,7487.955262488372,3664.972050410245,2830.858338689025
294,790950865,2023-02-10,ICN,LHR,KE907,8863.736032710949,10930.469941828049,44.4698505,43.97725667184192,1.2331673575893929,1.2331673575893929,0.9889229708978204,0.42606367729360245,1.2348146210020783,1.2348146210020783,0.9888705543309153,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9162.54822533744,7498.2234839997645,3669.9849391064326,2834.726748529255,9150.50589310203,7488.370666716248,3665.1748484464933,2831.014836462375
309,791173678,2023-02-11,ICN,LHR,KE503,8863.736032710949,10962.035779922311,44.4698505,44.01752392914295,1.2367285915857316,1.2367285915857316,0.9898284665729412,0.4354598059806348,1.234751264716975,1.234751264716975,0.9888725703527194,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9162.085064309802,7497.844534068061,3669.799937855052,2834.583984405679,9179.418770238339,7512.026657100501,3676.7235715299166,2839.9269022842195
326,791351002,2023-02-12,ICN,LHR,OZ521,8863.736032710949,10949.40038011976,44.4698505,43.86004158570631,1.2353030753298413,1.2353030753298413,0.9862871381972896,0.4316986562781513,1.2323804725174075,1.2323804725174075,0.9864026736927501,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9137.722789969866,7477.911764153569,3660.0688703204073,2827.074590184421,9159.01821719673,7495.335295521001,3668.5749415365917,2833.6386636336097
319,791345209,2023-02-12,ICN,LHR,KE907,8863.736032710949,10968.524667311654,44.4698505,44.08335256359627,1.237460662956697,1.237460662956697,0.991308764656096,0.437391337808298,1.2349992896274986,1.2349992896274986,0.9888586593455351,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9163.881334943775,7499.3142100413115,3670.517425500326,2835.137664416435,9189.083663700627,7519.9342972060085,3680.5840374980917,2842.9059958656353
334,791523789,2023-02-13,ICN,LHR,KE907,8863.736032710949,10971.641570154265,44.4698505,44.01809638388113,1.2378123095796454,1.2378123095796454,0.9898413394459497,0.4383191389370589,1.2347868866639755,1.2347868866639755,0.9885711997498694,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9161.504317760511,7497.369377800459,3669.567969204966,2834.4049758812525,9187.476980369203,7518.619738116662,3679.9422770537794,2842.410753986489
