,flight_id,date,origin,destination,airline_code,GCD,actual_distance,mean_latitude,actual_latitude,geta,zeta_1,zeta_2,z_score_dist,rolling_geta_30D,rolling_zeta_1_30D,rolling_zeta_2_30D,pre_footprint_first_30D,pre_footprint_business_30D,pre_footprint_premium_economy_30D,pre_footprint_economy_30D,post_footprint_first_30D,post_footprint_business_30D,post_footprint_premium_economy_30D,post_footprint_economy_30D,actual_footprint_first_30D,actual_footprint_business_30D,actual_footprint_premium_economy_30D,actual_footprint_economy_30D
93,787327037,2023-01-21,LHR,ICN,KE908,8863.736032710949,10845.852645302955,44.4698505,43.15921113457029,1.2236208981491727,1.2236208981491727,0.9705274618490182,0.14966044802044556,1.2220026253129006,1.2220026253129006,0.9679835717246963,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9016.663338739907,7378.863122238146,3611.7138736075312,2789.759390018368,9034.069789706886,7393.104763938402,3618.6665639653647,2795.1247307283593
94,787343153,2023-01-21,LHR,ICN,OZ522,8863.736032710949,10762.109020585853,44.4698505,43.20204218852839,1.2141730057020088,1.2141730057020088,0.9714906099926824,0.07724354798774595,1.2204173231819864,1.2204173231819864,0.9656055069768039,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9000.050123173582,7365.270491320243,3605.078026708028,2784.6385551065887,8966.628090537077,7337.925191890377,3591.728203444697,2774.3365933422115
102,787497971,2023-01-22,LHR,ICN,OZ522,8863.736032710949,10823.647134987836,44.4698505,43.17920194652479,1.2211156892583426,1.2211156892583426,0.970976998146751,0.13045833889157363,1.2197235101286554,1.2197235101286554,0.9662594073119016,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,8996.290753706948,7362.194643574816,3603.5764149267525,2783.4797721886057,9016.6158651446,7378.824280205623,3611.694911143042,2789.744756822087
101,787485834,2023-01-22,LHR,ICN,KE908,8863.736032710949,10775.649294801564,44.4698505,43.18157818051155,1.215700609205288,1.215700609205288,0.9710304328662304,0.08895243553120863,1.2221271078387679,1.2221271078387679,0.9681792555804134,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9017.994737648829,7379.9524486181745,3612.245676694447,2790.1697786025093,8976.86101719217,7346.297586426364,3595.815559943862,2777.490776700387
112,787661322,2023-01-23,LHR,ICN,OZ522,8863.736032710949,10826.766718999232,44.4698505,43.0824141493824,1.2214676383687268,1.2214676383687268,0.9688005168666444,0.1331559842855965,1.2198627280416243,1.2198627280416243,0.9667311663953864,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,8998.29166709702,7363.831754530332,3604.375643400175,2784.096531003444,9014.468268398814,7377.067155595436,3610.8370926701523,2789.0827845297076
111,787650232,2023-01-23,LHR,ICN,KE908,8863.736032710949,10864.244206186868,44.4698505,43.11342161626138,1.2256958201477564,1.2256958201477564,0.9694977862869448,0.16556446257050594,1.2216680722220907,1.2216680722220907,0.9683829111008287,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9015.050505037689,7377.54353102724,3611.069656509429,2789.2622523573145,9047.092532170062,7403.759735044637,3623.868261665145,2799.138843106924
122,787831072,2023-01-24,LHR,ICN,KE908,8863.736032710949,10787.63477523519,44.4698505,43.25380580944351,1.217052802049185,1.217052802049185,0.9726546260694874,0.09931682256768884,1.2219365887504685,1.2219365887504685,0.9684572361132365,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9017.18496404365,7379.289906577574,3611.922227351016,2789.920175090687,8990.438787016188,7357.406670827832,3601.2389532315237,2781.6759699558015
123,787848144,2023-01-24,LHR,ICN,OZ522,8863.736032710949,10807.21045558154,44.4698505,43.09540452894412,1.2192613155105638,1.2192613155105638,0.9690926334223704,0.11624479877486395,1.2200086289804517,1.2200086289804517,0.9669192891655009,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,8999.756399635331,7365.030172061674,3604.9607041811014,2784.5480181636904,8998.857642376235,7364.294825213325,3604.6017119349963,2784.270986451724
127,788013166,2023-01-25,LHR,ICN,KE908,8863.736032710949,10807.864809964136,44.4698505,43.17927432454696,1.2193351392774476,1.2193351392774476,0.9709786257218688,0.11681064860606553,1.2216313520816382,1.2216313520816382,0.9687195729855023,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9015.499627635278,7377.910994970723,3611.2490503651707,2789.4006892943553,9003.508861082175,7368.100367790912,3606.4595566794724,2785.7046717630733
128,788028473,2023-01-25,LHR,ICN,OZ522,8863.736032710949,10799.39196769767,44.4698505,43.262170217826856,1.218379239616718,1.218379239616718,0.9728427177380966,0.10948379867001021,1.219946352857961,1.219946352857961,0.9671004011869067,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,8999.67621705489,7364.964568132224,3604.9286767072094,2784.5233027944355,9000.634788230693,7365.7488536397,3605.3115605348175,2784.8187714665214
