,flight_id,date,origin,destination,airline_code,GCD,actual_distance,mean_latitude,actual_latitude,geta,zeta_1,zeta_2,z_score_dist,rolling_geta_30D,rolling_zeta_1_30D,rolling_zeta_2_30D,pre_footprint_first_30D,pre_footprint_business_30D,pre_footprint_premium_economy_30D,pre_footprint_economy_30D,post_footprint_first_30D,post_footprint_business_30D,post_footprint_premium_economy_30D,post_footprint_economy_30D,actual_footprint_first_30D,actual_footprint_business_30D,actual_footprint_premium_economy_30D,actual_footprint_economy_30D
39,793503829,2023-02-23,PVG,LHR,MU551,9244.034182063437,9610.74111737264,41.307,51.63848489800044,1.0396695780312823,1.0396695780312823,1.2501146270123813,-0.13428051535192148,1.0366467478038108,1.0366467478038108,1.2654309342226193,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9093.444157759657,7441.802850834785,3642.7758408234413,2813.879185318936,8991.76698394525,7358.612435895724,3602.162742419164,2782.5383519130746
51,793896847,2023-02-25,PVG,LHR,CA849,9244.034182063437,9536.361011428276,41.307,52.68904884949058,1.031623296020698,1.031623296020698,1.275547700135342,-0.16954318070903587,1.0371208656907736,1.0371208656907736,1.271967606804607,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9154.886622896905,7492.073958674351,3667.3179163867853,2832.8181269876613,9138.415132867201,7478.597285013684,3660.738679176057,2827.7409773620275
56,794026156,2023-02-25,PVG,LHR,MU7551,9244.034182063437,9548.47908173878,41.307,53.80342945417047,1.0329342031497537,1.0329342031497537,1.3025257088186135,-0.1637981571881913,1.0374024553606787,1.0374024553606787,1.2616018574200598,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9067.252918424789,7420.373655015348,3632.3142264754797,2805.8060334216825,9407.290653307833,7698.586347192384,3768.136117170242,2910.618801134211
66,794205961,2023-02-26,PVG,LHR,MU7551,9244.034182063437,9659.056668566818,41.307,53.028996466007655,1.0448962518235456,1.0448962518235456,1.283777482412367,-0.11137472499745149,1.0365088049184936,1.0365088049184936,1.2697866276997707,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9130.208447385718,7471.882724165199,3657.4606678729424,2825.211359820151,9331.91618340349,7636.916326361557,3738.029155611858,2887.3854773142652
77,794580400,2023-02-28,PVG,LHR,MU7551,9244.034182063437,9663.458643590811,41.307,51.55632223326792,1.0453724481397098,1.0453724481397098,1.2481255533751645,-0.10928780443972123,1.0379067127360022,1.0379067127360022,1.2721184368185368,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9163.146604865544,7498.832125739602,3670.6172160026676,2835.3641725660627,9024.875668611669,7385.701359713703,3615.3874045330795,2792.7437277264453
85,794843006,2023-03-02,PVG,LHR,MU551,9244.034182063437,9516.095320121463,41.307,53.68272304543197,1.029430996543254,1.029430996543254,1.2996035307679563,-0.17915088806182286,1.0389732463651034,1.0389732463651034,1.2686908820409122,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9142.21058345931,7481.702653679955,3662.2547029068824,2828.9108818769255,9346.275327411175,7648.664716913298,3743.7646546103824,2891.811520282543
102,795385910,2023-03-04,PVG,LHR,MU7551,9244.034182063437,9739.798188915727,41.307,51.50497960305726,1.053630698144133,1.053630698144133,1.246882601085948,-0.0730961937109013,1.0377804651373723,1.0377804651373723,1.2725549631317925,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9165.925967491925,7501.106149706642,3671.7273818699105,2836.2208795119786,9085.920035142623,7435.646750511757,3639.770466846296,2811.5599600236283
97,795249191,2023-03-04,PVG,LHR,CA849,9244.034182063437,9468.554900623749,41.307,52.66790879411978,1.0242881748529185,1.0242881748529185,1.2750359211300697,-0.20168919830486964,1.0343720808557357,1.0343720808557357,1.2737576534699744,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9146.63049769729,7485.318947147393,3664.020157287166,2830.2732702144845,9069.061781115368,7421.853633580368,3633.03674378882,2806.363594790796
122,795971166,2023-03-07,PVG,LHR,MU7551,9244.034182063437,9773.06268137647,41.307,53.52830110872045,1.057229180344176,1.057229180344176,1.295865134449862,-0.057325919508887616,1.0395416021381234,1.0395416021381234,1.2697024784600321,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9156.104624735053,7493.070505632835,3667.8044250755456,2833.1935622133406,9560.118844634126,7823.627594641169,3829.180559501141,2957.726354426549
130,796220965,2023-03-09,PVG,LHR,MU551,9244.034182063437,9480.999457351269,41.307,53.069631118640544,1.0256344005896934,1.0256344005896934,1.2847612055738868,-0.1957893917123864,1.0413103599587286,1.0413103599587286,1.2723187440590151,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9194.901162549751,7524.813127481225,3683.300996714029,2845.152154124973,9169.493664695778,7504.025174691611,3673.1524336507664,2837.320581633052
147,796752314,2023-03-11,PVG,LHR,MU7551,9244.034182063437,9531.727391613573,41.307,53.87040642142595,1.0311220408626744,1.0311220408626744,1.3041471523331625,-0.17173992112562267,1.0398852727433618,1.0398852727433618,1.2734498769240035,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9192.479636369288,7522.831878788118,3682.3337621089922,2844.405746197188,9407.212239120012,7698.522190129623,3768.1047960486285,2910.5946308518864
141,796625403,2023-03-11,PVG,LHR,CA849,9244.034182063437,9535.216591098066,41.307,52.963500051481226,1.03149949505808,1.03149949505808,1.2821918815571507,-0.17008573588047227,1.0310107788547966,1.0310107788547966,1.2741837426900062,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9120.791971148888,7464.178334516884,3653.699427648799,2822.3088380255595,9197.889657021986,7527.258259322145,3684.494696494701,2846.073323585875
166,797310314,2023-03-14,PVG,LHR,MU7551,9244.034182063437,9595.737968696849,41.307,53.114815635186325,1.038046569247422,1.038046569247422,1.285855076262772,-0.14139331795337484,1.0391550034199712,1.0391550034199712,1.2760079832081,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9209.114419885118,7536.442156210163,3688.978223933782,2849.5332291843124,9290.465473471111,7603.002109144156,3721.4724231786413,2874.608767008404
173,797571468,2023-03-16,PVG,LHR,MU551,9244.034182063437,9513.577615047569,41.307,53.10689200679639,1.0291586365514678,1.0291586365514678,1.28566325336617,-0.18034450012194914,1.039069739252852,1.039069739252852,1.2767654519046134,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9215.241815848463,7541.455480180171,3691.42570084414,2851.4219293605133,9209.343690659915,7536.629741389541,3689.0698019762144,2849.603899295293
192,798144085,2023-03-18,PVG,LHR,MU7551,9244.034182063437,9501.181959945176,41.307,53.40142275708908,1.02781770088872,1.02781770088872,1.2927935400074824,-0.18622112307385577,1.0383618033456103,1.0383618033456103,1.2774010091518673,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9214.76802568378,7541.067833681795,3691.2364539772243,2851.275888926229,9265.084396406643,7582.2357733641375,3711.3344134193676,2866.785338424612
188,797999480,2023-03-18,PVG,LHR,CA849,9244.034182063437,9432.988977185743,41.307,52.99563341311677,1.020440728733884,1.020440728733884,1.2829697972042695,-0.21855055175937066,1.0311329579056174,1.0311329579056174,1.2761857774067924,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9139.82290747844,7479.749100604699,3661.300989148615,2828.1749078885036,9106.68503389221,7452.636294943238,3648.0646680513873,2817.960534922294
215,798733665,2023-03-21,PVG,LHR,MU7551,9244.034182063437,9531.894793612924,41.307,53.41040244896557,1.0311401500557014,1.0311401500557014,1.293010929115297,-0.17166055795978286,1.0376588631818175,1.0376588631818175,1.278427177875575,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9217.918704018008,7543.6456614098,3692.494935152772,2852.2470497195923,9297.05343678421,7608.392260945783,3724.1038653429077,2876.6394318364473
