,flight_id,date,origin,destination,airline_code,GCD,actual_distance,mean_latitude,actual_latitude,geta,zeta_1,zeta_2,rolling_geta,rolling_zeta_1,rolling_zeta_2,pre_footprint_first,pre_footprint_business,pre_footprint_premium_economy,pre_footprint_economy,post_footprint_first,post_footprint_business,post_footprint_premium_economy,post_footprint_economy,actual_footprint_first,actual_footprint_business,actual_footprint_premium_economy,actual_footprint_economy
144,522150288,2019-01-09,ICN,LHR,BA18,8863.736032710949,9347.082134155236,44.4698505,55.46993187810671,1.0545307418520289,1.0545307418520289,1.2473604308183297,1.0554592756487442,1.0554592756487442,1.2092015496873432,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9169.547514829066,7503.950175402004,3672.780678034053,2836.884199977668,9597.883671032867,7854.407030477843,3843.871767699549,2968.9139526711697
145,522155921,2019-01-09,ICN,LHR,KE907,8863.736032710949,9346.771438835529,44.4698505,54.674345707130925,1.0544956894408828,1.0544956894408828,1.2294699688079889,1.048740183255758,1.048740183255758,1.2227559924207014,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9257.505005507583,7575.915395048063,3707.9136984584834,2863.9960969623817,9384.21028454351,7679.583350622912,3758.5238184370382,2903.0515593924893
150,522174771,2019-01-09,ICN,LHR,OZ521,8863.736032710949,9236.137843626992,44.4698505,56.10453881882989,1.0420140908463116,1.0420140908463116,1.2616309294502777,1.0484363787275146,1.0484363787275146,1.2449328950101841,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9512.854278835768,7784.837527771124,3809.908322975367,2942.704608769507,9663.776622542246,7908.319445349152,3870.1915091263063,2989.224706190396
170,522352281,2019-01-10,ICN,LHR,OZ521,8863.736032710949,9251.56215750082,44.4698505,54.85159518708517,1.043754250279863,1.043754250279863,1.233455803659272,1.0492487577168481,1.0492487577168481,1.244649965808457,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9516.759742073222,7788.032906783587,3811.4682892571454,2943.908423432188,9334.578887669028,7638.975844089246,3738.6994593445606,2887.7532452990763
169,522346193,2019-01-10,ICN,LHR,KE503,8863.736032710949,9288.723427611065,44.4698505,53.04724454717986,1.0479467566872174,1.0479467566872174,1.1928811082281434,1.0496487148484261,1.0496487148484261,1.2231600612213172,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9269.997234911358,7586.13631001479,3712.9034923623785,2867.846684718944,8939.848979138744,7316.015009837196,3581.031774289567,2766.082236561759
168,522343886,2019-01-10,ICN,LHR,KE907,8863.736032710949,9373.72906722245,44.4698505,54.5873769728665,1.0575370287009236,1.0575370287009236,1.2275142902238114,1.050115828960486,1.050115828960486,1.2232369511841703,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9274.967794224382,7590.2031312709005,3714.88889190616,2869.3788031435543,9388.765540047005,7683.310377853044,3760.343332425082,2904.455665137174
164,522327623,2019-01-10,ICN,LHR,BA18,8863.736032710949,9407.028156095888,44.4698505,52.14741589147566,1.061293806740178,1.061293806740178,1.1726465302930502,1.05513546069263,1.05513546069263,1.212237888610832,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9198.933636227743,7527.993365637285,3684.518429933639,2845.942137965613,8863.415753219111,7253.47873408477,3550.501911890987,2742.522563231418
184,522509655,2019-01-11,ICN,LHR,BA18,8863.736032710949,9412.921453172328,44.4698505,54.02272701631813,1.061958684062189,1.061958684062189,1.214816924476014,1.0565029034548938,1.0565029034548938,1.2094059175208942,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9180.745310834005,7513.112008496954,3677.2534340519355,2840.3357933485086,9286.118183911349,7599.326177378419,3719.342712332261,2872.8157840555878
190,522525571,2019-01-11,ICN,LHR,KE907,8863.736032710949,9290.836668061203,44.4698505,54.62203721915806,1.0481851708776155,1.0481851708776155,1.2282937002263603,1.0494785190323053,1.0494785190323053,1.220132165922,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9235.014561031676,7557.51412229505,3698.9302993297556,2857.0636730259166,9314.804633508378,7622.796908866897,3730.8009930519834,2881.6580561614905
191,522537823,2019-01-11,ICN,LHR,OZ521,8863.736032710949,9184.802381968855,44.4698505,56.352356566801525,1.0362224628613752,1.0362224628613752,1.267203643214441,1.0478053076544525,1.0478053076544525,1.2458278435873924,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9518.054858539352,7789.092547528603,3811.985599981969,2944.30762836564,9682.700200708101,7923.802372939397,3877.7501883595996,2995.0576841193597
